EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,GastoMensualHogar,PobrezaMonetaria
26,Hombre,3,2.3,Español,Secundaria,10,Informal,5066.46,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,3797.92,0
33,Hombre,6,0.43,Aymara,Ninguno,10,Formal,2374.44,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Costa,1890.45,1
51,Hombre,7,4.43,Otra,Superior,12,Informal,14877.72,Rural,Alquilada,Madera/Esteras,1,1,1,1,0,Costa,16835.81,0
52,Hombre,10,2.33,Español,Secundaria,18,Informal,10234.44,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Costa,11310.68,0
47,Hombre,4,3.02,Español,Superior,1,Desempleado,2877.69,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Sierra,3330.73,0
55,Hombre,9,0.6,Quechua,Secundaria,3,Informal,37611.45,Urbana,Alquilada,Adobe,1,1,1,0,0,Costa,27925.29,0
40,Hombre,10,4.28,Español,Primaria,9,Informal,4062.09,Urbana,Propia,Madera/Esteras,1,0,1,0,1,Selva,3521.22,1
69,Hombre,8,4.28,Quechua,Ninguno,20,Informal,6842.58,Urbana,Propia,Adobe,1,1,1,1,0,Selva,7463.42,1
64,Hombre,8,1.14,Español,Secundaria,8,Formal,8008.5599999999995,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Selva,9117.7,0
61,Mujer,7,4.56,Español,Secundaria,2,Informal,5473.950000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,5846.29,1
78,Mujer,8,1.15,Español,Primaria,16,Informal,1030.32,Urbana,Propia,Adobe,1,1,1,1,0,Costa,1066.22,1
30,Hombre,11,4.3,Español,Secundaria,14,Informal,25793.31,Rural,Cedida,Ladrillo/Cemento,0,0,1,1,1,Costa,21656.58,0
24,Hombre,8,2.73,Español,Superior,6,Informal,2973.3,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,2249.55,1
56,Hombre,5,2.09,Español,Primaria,17,Formal,14405.579999999998,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,12977.37,0
29,Hombre,11,2.12,Español,Secundaria,4,Formal,5137.92,Rural,Cedida,Ladrillo/Cemento,0,1,1,1,0,Costa,5375.11,1
72,Mujer,9,1.75,Quechua,Secundaria,20,Informal,4769.97,Urbana,Propia,Adobe,1,1,1,1,0,Costa,5056.37,1
34,Hombre,2,3.91,Español,Primaria,4,Informal,4868.85,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,3678.5,0
75,Mujer,6,2.42,Español,Primaria,21,Informal,13252.32,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,15807.75,0
51,Hombre,3,1.85,Español,Superior,14,Formal,5898.33,Urbana,Alquilada,Adobe,1,0,1,0,0,Costa,7054.13,0
43,Mujer,6,4.78,Quechua,Primaria,9,Informal,5786.34,Urbana,Propia,Adobe,1,0,1,0,0,Costa,4204.9,1
53,Hombre,1,0.0,Español,Primaria,3,Desempleado,2641.14,Urbana,Propia,Adobe,0,1,1,1,1,Sierra,1955.0,1
61,Hombre,10,3.68,Español,Primaria,9,Formal,5700.33,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Selva,4173.18,1
54,Mujer,11,3.17,Español,Superior,7,Formal,3684.3900000000003,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,3120.84,1
37,Hombre,9,4.05,Español,Secundaria,4,Informal,7052.280000000001,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Selva,4999.73,1
66,Hombre,7,2.45,Español,Secundaria,12,Desempleado,4386.93,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,3631.03,1
43,Hombre,7,2.63,Español,Primaria,11,Formal,5577.24,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,1,1,Costa,4873.92,1
53,Hombre,6,3.21,Español,Primaria,10,Informal,41329.74,Urbana,Propia,Adobe,1,1,1,1,0,Selva,37476.88,0
61,Hombre,3,4.5,Español,Ninguno,12,Formal,1141.41,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1151.47,1
35,Mujer,3,3.38,Aymara,Ninguno,13,Formal,2170.71,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,1918.3,0
30,Hombre,1,0.3,Español,Primaria,16,Formal,5780.7300000000005,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,1,Selva,5024.58,1
44,Hombre,6,2.97,Español,Primaria,9,Informal,3150.42,Urbana,Propia,Madera/Esteras,1,1,1,1,1,Costa,2642.69,1
31,Hombre,9,4.0,Español,Primaria,20,Formal,6134.91,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,4775.31,0
70,Hombre,11,1.71,Español,Primaria,12,Formal,7462.200000000001,Rural,Propia,Madera/Esteras,1,1,1,0,1,Costa,8602.46,1
33,Mujer,1,2.38,Español,Primaria,5,Informal,4897.71,Rural,Propia,Ladrillo/Cemento,1,1,0,0,0,Selva,3498.75,0
29,Hombre,5,2.68,Español,Ninguno,19,Informal,5894.9400000000005,Rural,Propia,Adobe,1,1,1,0,0,Costa,6838.74,0
27,Hombre,6,4.08,Español,Superior,13,Desempleado,27079.08,Rural,Alquilada,Madera/Esteras,1,0,1,1,0,Selva,28676.57,0
21,Hombre,9,0.45,Español,Primaria,0,Formal,7259.16,Urbana,Alquilada,Adobe,1,1,1,0,0,Selva,8700.34,1
46,Mujer,3,3.76,Español,Secundaria,15,Informal,8121.36,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,6062.61,0
58,Hombre,5,3.33,Español,Primaria,0,Informal,13317.84,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,15522.09,0
54,Mujer,6,1.2,Español,Superior,1,Informal,32368.050000000003,Urbana,Propia,Adobe,1,1,1,1,0,Costa,37092.24,0
39,Hombre,10,3.88,Español,Secundaria,11,Informal,3686.37,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,3379.23,1
62,Hombre,1,4.79,Español,Secundaria,1,Informal,8846.55,Urbana,Cedida,Ladrillo/Cemento,0,0,1,1,0,Selva,7536.98,0
45,Hombre,7,0.32,Español,Secundaria,8,Informal,8482.59,Rural,Alquilada,Madera/Esteras,1,1,1,1,0,Costa,7968.91,1
23,Hombre,8,1.67,Español,Secundaria,0,Informal,3647.58,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,3300.37,1
78,Hombre,5,2.85,Español,Secundaria,19,Informal,3429.21,Rural,Cedida,Adobe,1,0,1,0,0,Sierra,2545.97,1
78,Hombre,2,4.85,Español,Secundaria,16,Formal,6681.150000000001,Urbana,Alquilada,Adobe,1,1,0,1,0,Selva,6200.55,1
33,Hombre,1,3.04,Español,Primaria,9,Informal,5336.49,Rural,Cedida,Adobe,1,0,1,0,1,Selva,4993.79,0
41,Mujer,8,4.19,Español,Secundaria,18,Informal,12021.81,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Costa,14296.91,1
32,Hombre,10,4.18,Español,Secundaria,4,Formal,6243.210000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,6872.49,1
23,Hombre,7,2.08,Español,Primaria,13,Desempleado,791.52,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,588.89,1
79,Hombre,9,1.84,Español,Secundaria,16,Informal,3711.96,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,4160.9,1
51,Hombre,8,4.23,Español,Primaria,7,Informal,10971.03,Rural,Propia,Adobe,1,0,0,0,1,Costa,11377.88,0
38,Hombre,2,3.15,Español,Primaria,3,Formal,7451.1900000000005,Rural,Cedida,Ladrillo/Cemento,1,0,1,0,0,Costa,5498.86,1
34,Hombre,7,1.05,Español,Primaria,3,Desempleado,5455.71,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,5489.73,1
43,Hombre,3,0.48,Español,Superior,5,Formal,2201.52,Rural,Propia,Ladrillo/Cemento,0,1,0,0,0,Sierra,2269.35,0
35,Hombre,2,2.18,Quechua,Ninguno,2,Formal,10784.31,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,8824.84,0
66,Hombre,6,1.16,Español,Secundaria,15,Formal,3498.4500000000003,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Selva,2843.64,1
62,Mujer,4,0.01,Español,Secundaria,15,Formal,37262.100000000006,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,28270.43,0
34,Hombre,11,0.65,Español,Superior,11,Informal,62216.700000000004,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,66655.72,0
55,Hombre,7,2.01,Español,Secundaria,14,Formal,32739.39,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,24178.42,0
49,Hombre,11,3.95,Español,Secundaria,17,Informal,17948.91,Rural,Propia,Adobe,1,1,1,0,1,Sierra,21044.74,0
69,Hombre,1,1.95,Español,Primaria,19,Informal,1115.73,Urbana,Alquilada,Adobe,1,1,0,0,0,Selva,1147.46,1
72,Mujer,8,3.72,Español,Ninguno,3,Formal,2662.4700000000003,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,2807.96,1
46,Hombre,2,4.8,Español,Secundaria,13,Informal,8010.57,Rural,Propia,Madera/Esteras,1,1,1,1,1,Selva,5965.48,0
31,Hombre,6,4.18,Español,Ninguno,4,Informal,3685.56,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,2683.84,1
23,Mujer,3,2.17,Español,Ninguno,19,Informal,4726.53,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,5119.73,0
55,Hombre,4,0.06,Español,Primaria,21,Informal,12277.8,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,9345.67,0
59,Hombre,7,4.75,Español,Secundaria,20,Formal,14468.369999999999,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,10361.32,0
34,Hombre,6,3.24,Español,Primaria,0,Desempleado,4875.6900000000005,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,5785.07,0
78,Hombre,6,2.06,Español,Secundaria,5,Informal,5162.4,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,6133.16,1
49,Hombre,4,1.45,Español,Primaria,10,Formal,9692.039999999999,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,10250.74,0
66,Hombre,9,4.56,Español,Secundaria,8,Desempleado,8136.6900000000005,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Costa,9606.61,1
28,Hombre,6,3.15,Español,Superior,17,Informal,2916.75,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,2603.34,1
19,Hombre,4,2.31,Español,Primaria,19,Formal,2984.2799999999997,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Selva,3003.13,1
70,Mujer,10,4.87,Español,Primaria,19,Formal,5025.6900000000005,Urbana,Propia,Adobe,1,1,0,1,1,Sierra,4733.94,1
29,Hombre,1,4.95,Español,Superior,14,Formal,16915.260000000002,Rural,Propia,Ladrillo/Cemento,0,0,1,1,0,Costa,18726.6,0
20,Mujer,11,2.16,Español,Primaria,2,Desempleado,3270.21,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,2699.75,1
71,Hombre,8,4.46,Español,Ninguno,13,Informal,4527.2699999999995,Urbana,Propia,Adobe,0,1,1,0,1,Sierra,3686.15,1
26,Hombre,8,3.26,Español,Primaria,6,Informal,4313.9400000000005,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,3139.01,1
20,Hombre,7,0.45,Español,Secundaria,17,Informal,3223.83,Rural,Alquilada,Adobe,1,1,1,1,1,Sierra,2774.28,1
74,Hombre,4,1.02,Español,Primaria,17,Informal,3824.79,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,2763.6,1
33,Mujer,10,3.92,Español,Ninguno,0,Informal,17845.079999999998,Urbana,Cedida,Ladrillo/Cemento,0,1,1,0,1,Sierra,20901.79,0
74,Mujer,7,2.65,Español,Secundaria,8,Formal,2681.91,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,2898.6,1
65,Mujer,10,0.41,Español,Secundaria,3,Desempleado,4869.299999999999,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,3945.04,1
74,Hombre,3,3.64,Español,Secundaria,4,Formal,1083.24,Urbana,Alquilada,Adobe,1,0,1,0,0,Costa,1016.56,1
70,Mujer,11,3.71,Español,Secundaria,12,Informal,15054.689999999999,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Selva,15857.79,0
32,Hombre,10,0.78,Español,Primaria,15,Formal,2563.2599999999998,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,2959.81,1
70,Mujer,10,3.48,Quechua,Primaria,14,Informal,2886.5099999999998,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,2197.75,1
62,Hombre,11,4.89,Español,Superior,3,Formal,4902.2699999999995,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,5329.61,1
49,Hombre,5,4.8,Español,Secundaria,10,Formal,13796.189999999999,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,13681.06,0
50,Hombre,8,3.21,Español,Superior,13,Desempleado,13750.86,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,11331.01,0
70,Mujer,7,4.63,Aymara,Secundaria,7,Desempleado,1370.04,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1062.62,1
70,Mujer,5,4.95,Español,Secundaria,3,Informal,6922.86,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,5444.13,1
53,Hombre,8,1.01,Español,Primaria,10,Informal,6158.400000000001,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,4650.81,0
66,Hombre,8,2.72,Español,Secundaria,7,Formal,3037.23,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,3026.38,1
53,Hombre,3,3.79,Español,Secundaria,5,Formal,2283.42,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1823.6,0
64,Hombre,3,3.05,Español,Secundaria,4,Informal,8494.619999999999,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,0,Costa,9561.67,1
57,Hombre,1,1.96,Quechua,Secundaria,9,Formal,3188.37,Urbana,Propia,Ladrillo/Cemento,1,0,0,0,1,Sierra,2966.41,1
61,Hombre,8,2.46,Español,Ninguno,15,Informal,2556.33,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1978.14,0
31,Hombre,7,4.12,Español,Ninguno,9,Informal,5296.14,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Costa,6006.6,1
42,Hombre,2,4.11,Español,Primaria,15,Formal,2915.07,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,2300.5,0
79,Hombre,10,1.09,Español,Ninguno,5,Informal,6817.02,Urbana,Alquilada,Adobe,1,1,1,1,0,Costa,5097.64,0
60,Hombre,9,1.57,Otra,Primaria,7,Informal,4524.0599999999995,Urbana,Alquilada,Ladrillo/Cemento,0,0,0,0,0,Sierra,3864.44,1
46,Hombre,2,1.19,Español,Secundaria,11,Desempleado,9858.210000000001,Rural,Propia,Adobe,0,1,1,1,1,Sierra,7412.01,0
30,Hombre,7,0.92,Español,Primaria,18,Desempleado,4758.39,Rural,Alquilada,Adobe,1,1,0,1,0,Costa,3584.65,1
53,Hombre,3,1.14,Español,Primaria,12,Desempleado,3389.07,Rural,Propia,Madera/Esteras,0,1,1,1,0,Costa,2521.98,1
23,Hombre,7,2.29,Español,Secundaria,14,Informal,21320.579999999998,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,17582.58,0
24,Hombre,4,0.56,Español,Superior,5,Informal,1411.9499999999998,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1526.57,1
75,Hombre,4,3.38,Español,Ninguno,14,Formal,4034.49,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,3684.5,1
31,Hombre,1,0.81,Español,Primaria,7,Desempleado,14866.86,Rural,Propia,Ladrillo/Cemento,1,0,0,0,1,Sierra,10805.99,0
19,Mujer,11,1.77,Español,Primaria,17,Desempleado,2613.3,Urbana,Propia,Adobe,1,1,1,1,0,Costa,2933.64,1
39,Mujer,7,4.66,Español,Primaria,6,Desempleado,14706.75,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,15935.06,0
49,Hombre,7,3.07,Español,Primaria,21,Formal,5412.78,Rural,Propia,Ladrillo/Cemento,0,1,0,0,1,Costa,5735.69,1
73,Hombre,7,0.96,Español,Primaria,7,Informal,4041.81,Rural,Cedida,Madera/Esteras,1,1,1,0,0,Sierra,3481.19,1
71,Hombre,6,4.31,Español,Secundaria,13,Informal,1552.56,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,1420.67,1
47,Hombre,2,3.28,Español,Primaria,13,Formal,6754.41,Urbana,Propia,Adobe,1,0,0,0,1,Selva,6640.41,0
44,Hombre,8,1.8,Quechua,Primaria,0,Informal,6267.27,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,6413.13,0
31,Mujer,2,3.48,Español,Secundaria,21,Informal,6816.780000000001,Rural,Propia,Madera/Esteras,1,0,1,1,0,Sierra,6994.71,0
76,Hombre,6,2.06,Español,Secundaria,14,Informal,6035.97,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,6698.29,0
68,Hombre,8,0.98,Español,Ninguno,8,Informal,4722.36,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,5451.55,1
42,Mujer,4,0.27,Quechua,Secundaria,3,Informal,4785.6900000000005,Urbana,Propia,Adobe,1,1,1,0,1,Selva,4818.16,1
52,Hombre,4,0.43,Español,Secundaria,11,Informal,16390.35,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,17083.41,0
67,Mujer,2,2.29,Español,Secundaria,18,Informal,9812.94,Urbana,Propia,Adobe,1,1,1,0,1,Selva,7137.24,0
54,Hombre,11,0.08,Español,Primaria,7,Desempleado,11037.51,Urbana,Propia,Adobe,1,0,1,0,0,Costa,9029.02,0
21,Hombre,5,0.28,Quechua,Secundaria,0,Desempleado,4535.97,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,5228.87,1
52,Mujer,1,4.33,Quechua,Primaria,4,Formal,1782.42,Urbana,Propia,Adobe,0,0,1,1,1,Costa,1324.12,1
62,Hombre,1,3.79,Español,Secundaria,18,Desempleado,4643.79,Rural,Propia,Adobe,1,1,0,1,0,Costa,3412.75,1
61,Mujer,1,3.0,Español,Primaria,17,Formal,8178.6900000000005,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Costa,6715.11,0
23,Hombre,6,0.91,Español,Ninguno,9,Formal,6351.84,Urbana,Cedida,Adobe,0,1,1,0,0,Costa,5684.76,1
27,Mujer,3,4.37,Español,Ninguno,10,Formal,3294.75,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,2915.25,0
40,Mujer,11,0.03,Español,Primaria,17,Informal,9181.41,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,8526.28,1
19,Mujer,1,4.07,Español,Primaria,21,Informal,3656.9700000000003,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Sierra,2770.23,0
70,Hombre,11,2.25,Quechua,Primaria,7,Informal,7560.030000000001,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Sierra,8094.64,0
41,Hombre,10,3.37,Español,Secundaria,6,Formal,6756.18,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,7293.13,1
50,Hombre,5,1.41,Español,Ninguno,15,Desempleado,1930.5,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,1,Sierra,1383.06,1
66,Hombre,1,4.02,Español,Primaria,12,Informal,2251.83,Rural,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,2596.83,1
21,Hombre,11,2.0,Español,Primaria,0,Formal,20114.91,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,20464.33,0
45,Hombre,2,1.29,Español,Secundaria,14,Formal,10577.43,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,8835.5,0
18,Hombre,11,0.71,Quechua,Secundaria,16,Formal,4956.21,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,5515.27,1
43,Hombre,6,4.72,Español,Secundaria,14,Informal,3547.4700000000003,Urbana,Alquilada,Adobe,1,1,1,1,1,Costa,2634.09,1
67,Mujer,1,3.24,Español,Primaria,4,Informal,6671.099999999999,Rural,Propia,Adobe,1,1,1,1,1,Costa,4689.69,0
29,Hombre,5,4.04,Español,Secundaria,4,Informal,2583.0,Urbana,Alquilada,Adobe,1,0,1,1,0,Costa,3063.57,1
56,Hombre,3,3.7,Español,Primaria,11,Formal,14720.82,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,10457.56,0
53,Hombre,6,4.02,Quechua,Primaria,21,Formal,4785.39,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,3699.44,0
22,Hombre,4,3.97,Español,Secundaria,4,Desempleado,21542.489999999998,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Costa,16670.31,0
76,Hombre,4,4.39,Español,Superior,12,Informal,3657.8999999999996,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,3043.52,1
74,Hombre,1,1.17,Quechua,Primaria,2,Formal,5376.8099999999995,Rural,Cedida,Ladrillo/Cemento,1,1,1,1,1,Sierra,4176.61,1
34,Hombre,7,1.27,Español,Primaria,7,Formal,2431.71,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,2891.81,0
69,Hombre,5,1.8,Español,Ninguno,1,Informal,10010.91,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,10258.46,0
47,Hombre,9,2.28,Quechua,Secundaria,19,Formal,5417.58,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,6295.95,1
62,Hombre,2,0.3,Español,Secundaria,2,Formal,5389.65,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,6194.3,0
26,Mujer,10,4.54,Español,Secundaria,18,Formal,8303.22,Rural,Propia,Ladrillo/Cemento,1,1,0,1,0,Sierra,6728.59,0
51,Hombre,7,0.16,Español,Secundaria,15,Informal,2663.7,Urbana,Alquilada,Adobe,1,1,1,1,1,Sierra,2395.79,1
35,Hombre,8,1.09,Español,Secundaria,3,Formal,6097.7699999999995,Urbana,Propia,Adobe,1,1,1,1,1,Costa,4654.14,1
77,Mujer,1,3.24,Quechua,Secundaria,9,Informal,1617.5700000000002,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,1188.56,1
61,Hombre,4,3.65,Español,Primaria,12,Formal,3148.38,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,3518.83,0
40,Hombre,1,3.87,Español,Primaria,6,Informal,6915.210000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,6466.4,0
46,Hombre,6,0.84,Español,Primaria,0,Desempleado,6603.99,Urbana,Propia,Adobe,1,0,0,1,0,Sierra,7073.92,1
59,Hombre,1,2.39,Español,Ninguno,7,Formal,5755.26,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,5561.8,1
62,Mujer,6,2.47,Español,Secundaria,5,Desempleado,1769.6999999999998,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1912.8,1
49,Hombre,2,4.68,Español,Primaria,6,Informal,12195.150000000001,Urbana,Propia,Ladrillo/Cemento,1,0,0,0,0,Sierra,10854.44,0
41,Hombre,5,2.95,Quechua,Primaria,19,Formal,12392.130000000001,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Costa,14009.03,0
72,Hombre,4,0.23,Español,Primaria,19,Formal,9218.19,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,7456.62,0
25,Mujer,10,1.66,Quechua,Secundaria,8,Informal,1175.85,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Costa,1303.46,1
54,Mujer,4,0.61,Español,Primaria,3,Desempleado,2877.7200000000003,Rural,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Selva,3211.28,0
58,Mujer,2,0.56,Aymara,Secundaria,15,Desempleado,9035.25,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,10355.32,0
42,Hombre,7,3.21,Español,Secundaria,3,Informal,2049.45,Urbana,Cedida,Madera/Esteras,1,1,1,0,0,Sierra,2455.41,1
56,Hombre,10,3.99,Aymara,Ninguno,0,Informal,2034.21,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,2390.03,1
20,Mujer,2,1.16,Quechua,Secundaria,11,Formal,6077.79,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,4371.88,0
40,Hombre,10,3.76,Quechua,Secundaria,10,Informal,6580.83,Urbana,Propia,Adobe,1,1,1,1,1,Costa,5465.11,1
76,Hombre,10,1.91,Español,Secundaria,11,Informal,18184.56,Urbana,Cedida,Ladrillo/Cemento,1,0,1,1,1,Costa,14500.97,0
19,Hombre,9,0.0,Español,Primaria,19,Formal,8604.18,Urbana,Propia,Madera/Esteras,0,1,1,0,0,Sierra,8785.17,0
22,Hombre,11,0.37,Español,Ninguno,17,Informal,11137.11,Urbana,Cedida,Adobe,1,1,1,0,1,Sierra,9569.62,0
52,Hombre,5,1.52,Quechua,Primaria,9,Informal,1467.99,Rural,Alquilada,Madera/Esteras,0,1,1,1,1,Sierra,1345.68,1
45,Mujer,1,3.1,Español,Ninguno,1,Desempleado,5266.0199999999995,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,3785.8,0
37,Hombre,4,2.7,Español,Superior,17,Informal,8655.78,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Costa,9875.24,1
50,Hombre,6,3.71,Español,Secundaria,19,Informal,4041.63,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Sierra,4612.75,0
65,Mujer,9,0.4,Español,Primaria,14,Formal,7552.83,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,6066.41,0
29,Hombre,11,1.51,Español,Primaria,18,Formal,10242.03,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,11981.4,0
45,Hombre,10,0.78,Español,Secundaria,21,Informal,11043.539999999999,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,0,Costa,12498.36,0
20,Mujer,9,1.69,Español,Secundaria,9,Informal,18538.739999999998,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,15669.64,0
51,Mujer,2,2.59,Español,Ninguno,2,Formal,782.79,Rural,Propia,Adobe,1,0,1,1,0,Sierra,879.52,1
74,Hombre,4,0.41,Español,Ninguno,20,Formal,3376.4700000000003,Rural,Alquilada,Adobe,1,1,1,0,0,Costa,2658.59,1
57,Hombre,1,1.11,Español,Primaria,2,Formal,3811.08,Rural,Cedida,Madera/Esteras,1,1,0,0,1,Costa,4057.19,1
32,Hombre,2,0.78,Español,Secundaria,4,Desempleado,3161.49,Rural,Cedida,Ladrillo/Cemento,0,0,0,1,0,Costa,2715.11,1
