EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
32,Hombre,3,2.4,Español,Primaria,10,Informal,3581.31,4147.81,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1
34,Hombre,4,0.5,Español,Superior,10,Formal,2072.82,2301.95,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
32,Hombre,2,2.67,Español,Secundaria,12,Informal,9083.31,8631.98,Urbana,Cedida,Ladrillo/Cemento,0,0,1,1,0,Selva,1
32,Mujer,9,2.59,Español,Secundaria,5,Informal,6202.23,6340.63,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1
52,Hombre,2,0.92,Español,Primaria,19,Informal,8360.880000000001,6626.68,Rural,Alquilada,Madera/Esteras,1,1,1,0,1,Sierra,0
26,Hombre,5,2.54,Español,Ninguno,12,Informal,2518.71,1771.0,Urbana,Alquilada,Madera/Esteras,1,0,1,0,1,Selva,1
33,Mujer,1,1.57,Español,Primaria,9,Desempleado,7264.5,7586.67,Rural,Propia,Ladrillo/Cemento,1,0,0,0,1,Costa,0
34,Mujer,4,1.62,Español,Superior,4,Informal,966.33,906.78,Urbana,Propia,Adobe,1,1,1,0,1,Costa,1
67,Mujer,6,1.56,Español,Secundaria,14,Formal,22880.43,24957.54,Urbana,Propia,Madera/Esteras,1,0,1,1,0,Costa,0
62,Hombre,7,2.33,Español,Superior,12,Informal,24803.399999999998,29368.04,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,1
71,Mujer,3,2.55,Español,Secundaria,17,Informal,1530.48,1088.3,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
22,Hombre,6,2.79,Español,Ninguno,10,Formal,3768.12,2710.68,Rural,Propia,Adobe,1,1,1,0,0,Costa,1
48,Hombre,9,2.27,Español,Superior,13,Informal,4481.4,3157.35,Urbana,Cedida,Adobe,0,0,1,1,1,Costa,0
44,Hombre,2,2.03,Español,Secundaria,8,Informal,5767.9800000000005,5419.97,Rural,Cedida,Adobe,1,1,1,1,0,Costa,0
31,Hombre,7,1.72,Quechua,Secundaria,3,Desempleado,4429.92,3255.25,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Selva,0
35,Mujer,2,0.32,Español,Ninguno,0,Formal,7088.64,6949.62,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
34,Hombre,8,2.19,Español,Secundaria,19,Formal,4052.19,3959.0,Rural,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,1
47,Mujer,9,0.76,Español,Secundaria,12,Informal,7746.36,5494.21,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
19,Hombre,3,1.21,Español,Primaria,7,Formal,5601.299999999999,3924.09,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
38,Hombre,8,1.54,Español,Ninguno,7,Formal,14717.97,16381.3,Rural,Propia,Ladrillo/Cemento,0,1,0,0,1,Costa,0
39,Hombre,4,1.96,Otra,Secundaria,20,Informal,9833.789999999999,9915.19,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1
53,Mujer,9,2.04,Español,Secundaria,0,Formal,3897.8999999999996,4252.51,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
29,Mujer,1,0.59,Español,Primaria,10,Informal,1426.6200000000001,1229.69,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
70,Hombre,9,1.58,Español,Primaria,19,Desempleado,8231.789999999999,9713.32,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
32,Mujer,3,2.93,Español,Primaria,19,Informal,1410.48,1073.72,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,1
69,Hombre,9,1.4,Quechua,Secundaria,13,Informal,8859.78,8658.81,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
73,Mujer,1,0.52,Español,Secundaria,18,Informal,3683.79,3758.21,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,1
65,Hombre,8,2.84,Español,Primaria,9,Informal,1807.29,2041.23,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
32,Hombre,5,2.21,Español,Secundaria,7,Informal,7390.38,5965.36,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
61,Hombre,6,1.17,Español,Secundaria,15,Formal,10495.74,7913.78,Rural,Propia,Madera/Esteras,1,0,1,0,0,Costa,0
53,Hombre,4,2.96,Español,Primaria,20,Informal,10112.01,9186.95,Urbana,Propia,Adobe,0,1,1,1,1,Sierra,1
73,Hombre,9,1.47,Español,Superior,1,Informal,9020.61,6412.83,Urbana,Propia,Adobe,0,1,1,1,1,Costa,0
56,Hombre,8,1.02,Español,Secundaria,10,Informal,9763.380000000001,11150.23,Rural,Cedida,Madera/Esteras,1,1,1,0,1,Costa,0
22,Hombre,5,1.32,Español,Ninguno,6,Formal,4975.86,4378.21,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Costa,0
52,Mujer,1,1.95,Español,Secundaria,20,Informal,5064.54,5547.67,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
58,Hombre,7,2.46,Español,Superior,17,Informal,12314.939999999999,9601.36,Urbana,Alquilada,Adobe,0,1,0,1,1,Costa,0
29,Hombre,7,1.69,Español,Primaria,7,Formal,30111.0,29401.76,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Selva,0
65,Hombre,5,0.65,Español,Secundaria,10,Informal,4285.35,3527.84,Urbana,Propia,Adobe,1,1,1,0,0,Selva,1
56,Hombre,8,2.13,Español,Superior,10,Informal,5981.700000000001,5783.86,Rural,Alquilada,Madera/Esteras,1,1,1,1,0,Costa,1
35,Hombre,6,2.67,Español,Primaria,12,Informal,2652.81,3007.07,Rural,Propia,Adobe,1,1,1,0,1,Sierra,1
54,Hombre,8,1.16,Español,Secundaria,5,Informal,9563.880000000001,10310.31,Rural,Cedida,Adobe,0,0,1,1,1,Costa,0
24,Mujer,4,0.6,Quechua,Primaria,7,Informal,4331.76,4901.88,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
18,Mujer,2,2.67,Español,Primaria,18,Informal,6007.41,4677.13,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
18,Hombre,6,0.71,Español,Secundaria,16,Informal,1917.3600000000001,1826.65,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
61,Hombre,3,2.79,Español,Superior,12,Formal,925.5899999999999,1018.53,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
68,Hombre,7,1.81,Español,Secundaria,7,Informal,5783.64,5655.93,Rural,Propia,Ladrillo/Cemento,0,0,1,1,0,Sierra,1
25,Hombre,8,0.89,Español,Ninguno,4,Formal,51921.450000000004,38505.42,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
37,Hombre,6,2.12,Español,Secundaria,8,Formal,9574.83,9033.1,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,0
67,Hombre,9,0.47,Español,Superior,16,Informal,4205.58,4925.24,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
25,Hombre,9,2.14,Quechua,Secundaria,9,Formal,4130.49,3571.37,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
63,Hombre,2,2.92,Español,Primaria,3,Informal,1340.58,1122.33,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,1
20,Hombre,2,0.61,Español,Superior,20,Informal,7456.799999999999,5430.98,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
45,Hombre,9,1.22,Español,Primaria,12,Informal,5929.799999999999,4276.43,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
25,Hombre,1,2.04,Español,Ninguno,20,Informal,9387.51,8503.9,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,1
50,Mujer,2,0.29,Español,Superior,6,Formal,33955.56,33333.43,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Costa,0
39,Hombre,3,0.56,Español,Primaria,19,Informal,5156.37,6069.86,Urbana,Alquilada,Adobe,1,1,0,1,1,Costa,0
54,Mujer,3,2.03,Español,Primaria,16,Formal,2055.33,2360.01,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
65,Hombre,4,1.01,Español,Superior,13,Desempleado,9005.880000000001,7689.66,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
72,Mujer,7,0.96,Español,Ninguno,17,Formal,954.78,779.2,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
62,Hombre,2,1.07,Español,Primaria,15,Informal,2370.8999999999996,2423.15,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
18,Mujer,5,1.67,Español,Secundaria,0,Informal,3218.76,2839.4,Urbana,Alquilada,Adobe,1,1,1,1,0,Sierra,0
68,Hombre,5,1.08,Español,Secundaria,7,Formal,4640.700000000001,4791.06,Rural,Propia,Adobe,1,0,1,0,1,Sierra,1
21,Hombre,8,0.91,Español,Ninguno,2,Desempleado,3517.08,3055.95,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Sierra,1
72,Hombre,3,1.88,Español,Superior,14,Informal,40026.270000000004,29465.56,Urbana,Propia,Adobe,0,0,1,0,1,Costa,0
59,Hombre,9,1.99,Quechua,Primaria,5,Desempleado,4144.65,4899.85,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,1,Selva,0
25,Hombre,2,1.03,Español,Secundaria,14,Formal,8122.530000000001,9337.11,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,1,Selva,1
54,Hombre,8,1.98,Español,Superior,12,Informal,8617.95,8435.87,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
37,Mujer,9,1.18,Español,Primaria,5,Informal,9660.27,6955.48,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,1
21,Hombre,2,0.22,Español,Ninguno,12,Informal,2955.54,2814.7,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
38,Mujer,8,0.12,Español,Secundaria,7,Formal,5181.42,5115.4,Urbana,Cedida,Madera/Esteras,1,1,1,0,1,Costa,0
69,Hombre,7,2.03,Quechua,Secundaria,17,Informal,18811.47,14593.15,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Selva,1
25,Hombre,9,2.4,Español,Secundaria,9,Informal,6482.07,5786.25,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
32,Hombre,6,0.33,Español,Primaria,4,Desempleado,2355.54,1988.01,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,1,1,Sierra,1
59,Mujer,9,2.41,Español,Ninguno,19,Formal,11738.25,12012.01,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
40,Hombre,4,2.25,Español,Secundaria,5,Formal,2440.71,2554.66,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Selva,1
46,Mujer,8,1.72,Español,Primaria,13,Informal,9607.08,7130.98,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
51,Mujer,8,1.38,Español,Superior,12,Formal,2250.21,2364.99,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
75,Hombre,7,2.59,Español,Secundaria,10,Informal,9863.34,7344.04,Urbana,Cedida,Adobe,1,1,1,0,0,Selva,0
43,Hombre,5,2.85,Español,Superior,21,Formal,4039.26,3899.61,Urbana,Propia,Ladrillo/Cemento,1,0,0,1,1,Sierra,0
72,Mujer,7,1.0,Español,Superior,16,Informal,16123.74,17935.69,Rural,Cedida,Ladrillo/Cemento,1,1,1,1,0,Costa,1
22,Mujer,2,2.14,Quechua,Primaria,14,Informal,5884.74,4536.37,Urbana,Alquilada,Madera/Esteras,0,1,1,1,1,Costa,0
24,Mujer,7,1.08,Quechua,Superior,5,Informal,8122.049999999999,9072.38,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Selva,0
48,Hombre,3,1.83,Español,Secundaria,12,Formal,2244.18,2393.16,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
18,Hombre,8,0.66,Español,Secundaria,3,Informal,3921.81,4634.36,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Costa,0
35,Hombre,4,1.25,Español,Secundaria,13,Informal,11731.8,13201.21,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Selva,0
20,Hombre,7,0.65,Español,Primaria,9,Informal,8230.74,9784.81,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
49,Hombre,4,0.9,Quechua,Secundaria,11,Informal,2349.36,1873.64,Rural,Propia,Madera/Esteras,1,1,0,0,0,Costa,1
72,Hombre,3,0.37,Español,Secundaria,14,Informal,1580.4900000000002,1616.07,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
71,Mujer,5,2.4,Español,Primaria,18,Informal,5656.74,5843.22,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
62,Mujer,3,2.89,Español,Primaria,4,Formal,11473.74,12457.15,Urbana,Propia,Madera/Esteras,0,1,1,0,1,Selva,0
74,Mujer,7,1.21,Español,Secundaria,3,Informal,2299.4700000000003,2511.41,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
33,Hombre,4,1.59,Español,Secundaria,13,Formal,1752.81,1291.72,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
30,Hombre,6,2.35,Español,Primaria,17,Formal,10574.849999999999,7863.25,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,0
78,Hombre,9,2.09,Español,Superior,3,Desempleado,1260.21,1332.25,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
46,Hombre,7,0.22,Español,Secundaria,19,Informal,5412.299999999999,4249.78,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,0
26,Mujer,6,1.15,Español,Secundaria,10,Informal,10658.52,9865.25,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
57,Mujer,3,1.03,Español,Secundaria,7,Informal,11460.3,13315.92,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
26,Hombre,4,1.88,Español,Primaria,10,Informal,3960.1499999999996,4264.12,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
79,Mujer,5,0.52,Español,Secundaria,9,Informal,21439.050000000003,15902.65,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Selva,0
60,Mujer,4,2.94,Quechua,Secundaria,14,Desempleado,1455.93,1264.15,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,1
39,Mujer,7,1.91,Español,Superior,19,Informal,6702.960000000001,6796.29,Rural,Propia,Madera/Esteras,1,0,1,0,1,Costa,1
55,Hombre,4,2.38,Español,Primaria,11,Formal,9184.32,7596.85,Urbana,Alquilada,Adobe,0,0,1,0,0,Costa,0
60,Hombre,1,1.74,Español,Superior,12,Formal,4665.09,4908.14,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,0
42,Mujer,2,1.34,Español,Secundaria,21,Informal,2953.83,2161.93,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
26,Hombre,4,1.84,Español,Secundaria,4,Informal,911.31,922.68,Urbana,Propia,Ladrillo/Cemento,0,0,0,0,1,Costa,1
63,Hombre,2,2.48,Español,Ninguno,1,Desempleado,6924.900000000001,6128.03,Urbana,Alquilada,Ladrillo/Cemento,1,0,0,0,1,Costa,0
72,Hombre,5,2.85,Español,Superior,19,Informal,2731.62,3004.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
44,Hombre,2,2.63,Quechua,Primaria,3,Formal,11362.59,11034.15,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,0
72,Hombre,3,0.78,Español,Secundaria,16,Informal,5849.91,5345.94,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
18,Hombre,5,0.78,Español,Ninguno,13,Informal,12491.43,9678.64,Rural,Propia,Adobe,1,1,1,0,0,Costa,0
27,Hombre,7,2.4,Español,Secundaria,16,Informal,4326.8099999999995,3795.09,Rural,Propia,Adobe,1,1,1,0,1,Sierra,0
64,Mujer,1,2.88,Español,Primaria,15,Informal,5534.43,4645.72,Rural,Alquilada,Ladrillo/Cemento,1,1,0,1,0,Sierra,1
75,Hombre,7,1.18,Español,Secundaria,6,Informal,16673.79,14389.48,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
45,Hombre,4,2.52,Español,Primaria,16,Formal,2715.0299999999997,1970.48,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
75,Hombre,9,0.42,Español,Secundaria,4,Desempleado,9823.11,7585.35,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,1
57,Hombre,4,2.89,Español,Ninguno,0,Formal,25429.800000000003,18663.86,Urbana,Propia,Adobe,0,0,1,0,0,Selva,0
66,Hombre,1,2.37,Español,Superior,0,Formal,5989.74,7100.42,Urbana,Alquilada,Adobe,1,0,1,0,1,Costa,0
45,Hombre,9,2.73,Español,Secundaria,8,Informal,27470.879999999997,24966.19,Urbana,Alquilada,Madera/Esteras,0,1,1,0,0,Sierra,0
26,Hombre,4,1.37,Español,Primaria,16,Informal,41361.149999999994,48569.07,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
50,Hombre,4,0.22,Español,Secundaria,13,Formal,30072.39,22464.58,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
51,Hombre,7,0.07,Quechua,Primaria,11,Formal,5193.54,5418.36,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
31,Hombre,9,1.04,Español,Superior,7,Informal,2875.89,3072.23,Urbana,Cedida,Adobe,1,1,1,0,1,Costa,0
38,Hombre,4,1.68,Español,Primaria,12,Informal,5416.53,4300.38,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,1
65,Hombre,7,0.9,Español,Primaria,5,Formal,20553.54,21641.65,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
40,Hombre,5,2.64,Español,Primaria,0,Informal,8079.93,6291.32,Urbana,Propia,Adobe,1,1,1,1,1,Sierra,0
55,Hombre,1,1.84,Español,Secundaria,13,Informal,2933.67,2286.05,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
20,Mujer,9,1.27,Español,Primaria,1,Informal,3020.07,2603.82,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
22,Mujer,3,1.96,Español,Secundaria,2,Informal,14300.52,15904.75,Rural,Propia,Madera/Esteras,1,1,1,1,0,Sierra,0
63,Hombre,9,1.32,Quechua,Primaria,13,Informal,6590.07,7488.3,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Selva,0
39,Hombre,4,1.98,Español,Secundaria,6,Formal,8928.119999999999,8459.95,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
74,Mujer,5,1.76,Español,Primaria,13,Informal,4950.03,3958.43,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
41,Hombre,3,0.55,Español,Ninguno,11,Desempleado,2671.5,2336.42,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
45,Hombre,7,0.2,Quechua,Secundaria,12,Informal,6358.4400000000005,4768.75,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,1
58,Mujer,1,1.16,Español,Secundaria,9,Formal,244.89,247.87,Rural,Alquilada,Madera/Esteras,1,0,1,0,1,Costa,0
34,Hombre,7,2.46,Español,Secundaria,13,Formal,17533.62,16622.84,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Sierra,0
54,Hombre,4,1.28,Español,Secundaria,10,Formal,3971.04,3364.71,Urbana,Cedida,Ladrillo/Cemento,0,1,0,0,0,Costa,1
56,Hombre,9,0.95,Español,Secundaria,19,Formal,7575.18,7471.9,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
23,Hombre,5,1.83,Español,Secundaria,15,Informal,17281.53,18237.06,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
44,Mujer,1,2.39,Español,Secundaria,16,Desempleado,11286.66,13477.97,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
72,Hombre,6,2.05,Español,Primaria,16,Informal,3371.58,3778.3,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
72,Hombre,7,0.07,Quechua,Primaria,18,Informal,5458.4400000000005,4751.03,Urbana,Propia,Madera/Esteras,1,0,1,1,1,Sierra,1
31,Hombre,4,0.07,Español,Primaria,21,Informal,12389.670000000002,11934.9,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
46,Hombre,2,1.87,Español,Primaria,16,Informal,20226.239999999998,17028.55,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
62,Hombre,9,1.03,Español,Secundaria,17,Desempleado,11676.150000000001,10182.1,Urbana,Alquilada,Adobe,1,0,1,0,0,Costa,1
70,Hombre,2,0.99,Español,Secundaria,1,Formal,3197.13,2644.12,Rural,Propia,Adobe,0,0,1,0,1,Costa,0
61,Hombre,7,0.91,Español,Primaria,7,Informal,15198.599999999999,11316.17,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
56,Hombre,4,0.3,Español,Secundaria,14,Informal,4813.92,5474.97,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
38,Hombre,2,0.65,Español,Primaria,9,Informal,4463.9400000000005,5107.06,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
35,Mujer,3,2.59,Español,Secundaria,3,Informal,2767.44,2908.22,Urbana,Cedida,Ladrillo/Cemento,0,1,1,1,1,Sierra,1
39,Mujer,5,0.25,Español,Secundaria,20,Informal,10538.58,12488.56,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
76,Hombre,2,0.84,Español,Secundaria,9,Informal,61578.03,56860.1,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Sierra,0
74,Hombre,1,1.71,Quechua,Secundaria,19,Informal,9680.82,9334.35,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
26,Hombre,5,2.28,Español,Superior,9,Desempleado,3587.58,2581.98,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
74,Hombre,4,1.8,Español,Secundaria,17,Formal,1818.1799999999998,1732.42,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
78,Hombre,4,1.64,Español,Superior,18,Informal,7251.24,5953.23,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
43,Mujer,2,2.63,Español,Secundaria,9,Informal,4846.65,5312.34,Urbana,Alquilada,Madera/Esteras,1,1,1,1,1,Selva,0
44,Hombre,8,2.51,Español,Ninguno,8,Formal,5670.24,4317.2,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Sierra,0
76,Hombre,5,1.58,Español,Secundaria,18,Informal,2873.2200000000003,2605.67,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
24,Hombre,1,2.65,Español,Primaria,0,Formal,2387.82,1962.7,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,1,Selva,0
62,Hombre,2,0.93,Español,Superior,7,Formal,2065.95,1940.0,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
34,Hombre,5,1.19,Español,Secundaria,0,Informal,2167.05,1896.98,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
48,Hombre,7,1.46,Quechua,Superior,16,Informal,5326.2300000000005,4863.55,Urbana,Alquilada,Madera/Esteras,1,0,1,0,1,Costa,0
42,Hombre,4,2.97,Quechua,Secundaria,12,Informal,5406.66,5062.43,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
22,Mujer,8,2.78,Español,Primaria,1,Desempleado,13221.57,10267.35,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
29,Hombre,4,0.18,Español,Secundaria,2,Formal,6748.92,7758.47,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
68,Mujer,2,2.09,Español,Primaria,13,Formal,7129.049999999999,8303.1,Urbana,Propia,Adobe,1,1,1,1,1,Sierra,0
26,Hombre,5,1.25,Español,Secundaria,1,Desempleado,7876.26,8969.5,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
28,Mujer,4,1.25,Español,Superior,15,Formal,5628.72,4381.25,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,0
33,Hombre,7,1.89,Español,Secundaria,2,Informal,3526.08,2791.76,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
22,Hombre,5,0.95,Español,Secundaria,13,Formal,6249.36,7052.16,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1
75,Hombre,2,2.89,Quechua,Primaria,10,Informal,28466.52,32960.28,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
24,Hombre,2,2.31,Español,Ninguno,17,Formal,2176.2599999999998,1825.95,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
72,Hombre,7,0.47,Español,Secundaria,9,Informal,2583.7200000000003,2408.51,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
21,Hombre,2,0.74,Español,Ninguno,17,Informal,5073.0,5451.49,Urbana,Alquilada,Madera/Esteras,1,1,1,1,0,Costa,1
33,Hombre,2,2.15,Español,Secundaria,15,Formal,3675.84,2588.37,Rural,Propia,Adobe,1,1,1,0,0,Sierra,0
66,Hombre,8,2.64,Español,Secundaria,7,Formal,1016.76,1032.52,Urbana,Alquilada,Madera/Esteras,1,1,1,0,0,Costa,0
57,Hombre,7,2.51,Español,Secundaria,17,Formal,3082.8900000000003,2910.54,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Costa,0
38,Mujer,3,0.84,Español,Primaria,5,Informal,3644.07,3437.02,Urbana,Propia,Madera/Esteras,1,0,1,1,0,Selva,1
38,Hombre,4,2.71,Aymara,Secundaria,7,Informal,5589.8099999999995,5366.22,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,0
47,Mujer,4,0.94,Quechua,Superior,2,Formal,6259.469999999999,4799.76,Urbana,Cedida,Ladrillo/Cemento,1,0,1,1,1,Costa,0
78,Mujer,5,0.22,Español,Superior,4,Informal,6028.049999999999,6051.58,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Selva,0
44,Mujer,9,0.06,Español,Secundaria,3,Informal,2623.5299999999997,2220.01,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
74,Hombre,3,1.95,Quechua,Primaria,19,Informal,11367.869999999999,9169.43,Urbana,Propia,Adobe,1,0,1,1,1,Sierra,0
54,Hombre,1,2.09,Quechua,Primaria,6,Formal,1812.75,1577.42,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
