EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
28,Hombre,6,1.97,Español,Superior,14,Informal,9571.68,9249.36,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
63,Mujer,6,2.07,Español,Secundaria,2,Formal,6240.780000000001,7147.34,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,0
60,Hombre,2,0.21,Español,Ninguno,11,Desempleado,8963.039999999999,10391.71,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
72,Mujer,1,1.12,Español,Ninguno,16,Informal,14661.03,12295.37,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
54,Hombre,5,1.75,Español,Secundaria,11,Informal,8598.57,7975.93,Rural,Alquilada,Adobe,1,0,1,0,0,Costa,0
46,Hombre,1,0.1,Español,Secundaria,19,Informal,946.8000000000001,754.09,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Costa,1
44,Hombre,8,1.69,Español,Ninguno,2,Informal,3073.26,3668.04,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,1
23,Hombre,1,2.07,Español,Primaria,12,Formal,3111.12,3707.57,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,1
31,Hombre,1,0.46,Español,Primaria,2,Informal,7004.61,6502.4,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Costa,0
54,Hombre,2,1.09,Español,Secundaria,6,Informal,2594.25,2431.58,Urbana,Alquilada,Madera/Esteras,0,1,1,0,1,Selva,0
28,Hombre,1,0.91,Español,Secundaria,8,Formal,13853.82,15325.46,Urbana,Alquilada,Madera/Esteras,1,1,1,0,0,Sierra,0
47,Mujer,3,0.23,Español,Secundaria,3,Informal,1503.57,1234.56,Rural,Alquilada,Adobe,1,1,1,0,1,Costa,1
74,Hombre,2,1.67,Español,Secundaria,9,Desempleado,9694.98,11619.61,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,0
56,Hombre,9,1.53,Español,Secundaria,2,Formal,5334.09,5786.73,Urbana,Alquilada,Adobe,1,1,0,0,1,Costa,0
68,Hombre,8,1.12,Español,Secundaria,15,Informal,3897.75,4056.2,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
70,Hombre,3,2.41,Español,Secundaria,21,Formal,6837.93,4925.56,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
25,Mujer,3,1.29,Español,Ninguno,0,Informal,2169.96,2386.89,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
49,Mujer,4,2.02,Español,Secundaria,8,Formal,11390.369999999999,13552.61,Urbana,Propia,Adobe,1,1,1,1,1,Selva,0
46,Hombre,7,2.01,Español,Superior,21,Informal,2011.47,1926.85,Urbana,Propia,Madera/Esteras,1,1,0,0,0,Sierra,0
70,Hombre,3,1.45,Español,Secundaria,5,Formal,5202.18,5304.41,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
55,Mujer,4,1.22,Español,Secundaria,4,Formal,15367.29,18179.02,Urbana,Propia,Adobe,1,1,0,1,1,Sierra,0
53,Mujer,4,1.27,Español,Secundaria,6,Informal,11780.31,9139.34,Urbana,Alquilada,Adobe,1,0,1,0,1,Costa,0
21,Hombre,3,2.0,Quechua,Secundaria,17,Desempleado,1855.47,1305.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
70,Hombre,3,2.33,Español,Secundaria,14,Formal,11585.130000000001,10934.74,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
73,Mujer,2,0.58,Español,Secundaria,18,Desempleado,2967.39,3477.43,Urbana,Alquilada,Adobe,1,1,1,1,0,Costa,0
59,Hombre,7,0.86,Español,Secundaria,8,Informal,6136.53,5625.98,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
26,Hombre,9,2.1,Español,Primaria,13,Formal,6172.68,5023.3,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,0
39,Hombre,9,2.59,Español,Primaria,0,Desempleado,1675.5,1556.47,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
56,Hombre,4,1.45,Español,Primaria,8,Informal,3238.62,2632.28,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
42,Hombre,6,0.42,Español,Secundaria,13,Formal,3030.36,2777.52,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
22,Mujer,8,0.13,Aymara,Secundaria,14,Formal,2014.38,2345.38,Urbana,Propia,Ladrillo/Cemento,0,1,0,0,1,Sierra,0
63,Hombre,7,0.96,Español,Superior,14,Formal,16391.28,18984.24,Urbana,Cedida,Ladrillo/Cemento,0,0,1,0,0,Sierra,0
69,Hombre,1,0.76,Español,Secundaria,10,Informal,4684.5,5465.67,Urbana,Alquilada,Adobe,1,1,1,1,0,Sierra,0
30,Hombre,4,1.03,Español,Superior,16,Informal,7175.61,7911.76,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
38,Hombre,5,2.54,Quechua,Superior,5,Formal,4973.13,5552.25,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
51,Mujer,3,0.27,Español,Primaria,20,Informal,21372.63,22908.25,Rural,Propia,Ladrillo/Cemento,1,1,0,0,1,Sierra,0
28,Hombre,5,2.39,Español,Secundaria,15,Formal,34558.44,35748.39,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,0
36,Hombre,5,0.31,Español,Secundaria,15,Formal,6911.700000000001,6739.22,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Selva,0
49,Hombre,9,0.65,Español,Primaria,13,Informal,2611.44,2134.77,Urbana,Alquilada,Adobe,1,0,1,0,1,Costa,0
42,Hombre,2,2.98,Español,Secundaria,3,Informal,6921.84,7614.36,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,1
62,Hombre,6,2.01,Español,Secundaria,2,Informal,2155.5299999999997,1696.07,Urbana,Alquilada,Madera/Esteras,0,1,1,1,1,Costa,1
18,Mujer,1,2.52,Quechua,Secundaria,3,Informal,1295.8799999999999,1421.79,Rural,Alquilada,Adobe,1,1,1,0,0,Sierra,1
77,Hombre,9,1.08,Español,Secundaria,15,Formal,11628.75,10388.5,Urbana,Alquilada,Adobe,0,0,1,0,0,Selva,0
59,Mujer,2,1.66,Otra,Secundaria,21,Informal,2165.2799999999997,2348.98,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Costa,1
18,Hombre,7,2.0,Español,Secundaria,20,Formal,7861.11,7393.15,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
59,Hombre,2,0.84,Español,Secundaria,7,Informal,4363.08,4680.61,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
62,Mujer,3,0.11,Aymara,Secundaria,21,Informal,6761.43,5913.68,Rural,Alquilada,Adobe,1,1,1,0,0,Sierra,1
30,Mujer,4,1.07,Español,Primaria,14,Informal,1783.62,1663.49,Urbana,Alquilada,Madera/Esteras,1,1,1,0,1,Sierra,0
45,Hombre,1,1.57,Aymara,Ninguno,2,Informal,7273.049999999999,7775.38,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
28,Hombre,4,2.23,Español,Secundaria,14,Informal,2462.61,1826.7,Urbana,Alquilada,Madera/Esteras,0,1,1,1,1,Sierra,1
27,Hombre,4,0.97,Español,Superior,5,Informal,2126.8500000000004,2097.77,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
77,Hombre,5,2.5,Español,Superior,8,Informal,10251.09,10549.58,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
38,Mujer,8,1.23,Español,Secundaria,10,Desempleado,1409.49,1078.35,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,1
74,Hombre,1,2.72,Español,Secundaria,15,Formal,3803.31,3116.4,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Selva,0
24,Hombre,3,0.39,Español,Secundaria,16,Informal,8706.150000000001,6800.73,Urbana,Propia,Madera/Esteras,1,1,0,1,0,Selva,0
40,Hombre,1,2.47,Español,Secundaria,11,Informal,7228.11,8260.56,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
57,Hombre,5,1.36,Español,Secundaria,15,Informal,20019.300000000003,15089.46,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
29,Hombre,1,0.93,Español,Ninguno,11,Formal,2971.71,3084.3,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,1
36,Hombre,9,2.46,Español,Secundaria,21,Formal,2117.91,1677.02,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
34,Mujer,3,1.19,Español,Secundaria,20,Formal,3203.2799999999997,3594.99,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
51,Hombre,4,2.2,Español,Ninguno,19,Formal,11626.83,8816.39,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
38,Mujer,3,2.98,Español,Primaria,12,Informal,4044.1499999999996,4528.17,Urbana,Propia,Adobe,0,1,1,1,0,Costa,1
55,Hombre,5,1.17,Español,Superior,1,Informal,2085.66,2164.45,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
49,Mujer,4,1.27,Español,Secundaria,20,Informal,19612.62,22638.04,Urbana,Propia,Adobe,1,0,1,1,1,Costa,0
44,Mujer,8,0.01,Español,Secundaria,18,Formal,2685.39,3007.61,Urbana,Cedida,Ladrillo/Cemento,1,0,0,0,1,Selva,0
57,Mujer,6,0.29,Español,Secundaria,3,Informal,8494.86,8830.25,Rural,Propia,Adobe,1,0,1,0,0,Sierra,0
21,Mujer,1,2.17,Español,Primaria,4,Informal,4571.46,4493.57,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,1
34,Mujer,4,1.31,Español,Secundaria,6,Informal,6526.23,6534.27,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
73,Mujer,7,1.9,Español,Secundaria,16,Informal,15461.79,11987.35,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,1
31,Hombre,1,2.51,Español,Secundaria,10,Formal,34810.44,31988.42,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Selva,0
53,Mujer,9,2.41,Español,Primaria,14,Formal,3125.49,3067.65,Rural,Propia,Madera/Esteras,0,1,0,1,1,Sierra,1
65,Mujer,6,1.49,Español,Superior,5,Formal,3257.49,3014.36,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
36,Hombre,2,2.32,Español,Primaria,7,Formal,2694.5099999999998,3009.99,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
77,Hombre,4,1.04,Español,Secundaria,5,Desempleado,5084.28,5744.98,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
26,Hombre,5,2.9,Español,Secundaria,8,Informal,5910.96,7014.66,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
22,Hombre,4,0.19,Español,Primaria,17,Desempleado,4290.87,3581.01,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
37,Mujer,5,1.87,Español,Secundaria,0,Informal,6583.41,5382.92,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Costa,0
40,Mujer,3,1.12,Español,Secundaria,2,Informal,5544.33,6555.98,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
57,Hombre,4,2.74,Español,Secundaria,13,Informal,3593.16,4110.98,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Costa,0
32,Hombre,8,1.32,Español,Superior,6,Informal,2622.21,2664.37,Rural,Propia,Ladrillo/Cemento,0,1,1,1,1,Sierra,0
79,Hombre,6,0.43,Español,Primaria,18,Informal,1040.82,1040.77,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
55,Mujer,8,2.05,Español,Secundaria,21,Desempleado,4493.67,5235.92,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
35,Mujer,5,0.99,Español,Secundaria,4,Informal,10754.16,11346.77,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
54,Hombre,6,1.58,Español,Primaria,17,Informal,11090.49,12974.23,Rural,Propia,Madera/Esteras,1,1,1,0,0,Selva,1
58,Hombre,6,0.16,Quechua,Secundaria,21,Formal,18373.98,20840.06,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
53,Mujer,1,2.6,Español,Primaria,15,Informal,9543.24,8426.62,Rural,Cedida,Adobe,1,1,0,0,0,Costa,0
40,Hombre,1,0.46,Español,Ninguno,5,Informal,2151.5099999999998,1899.62,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
60,Mujer,6,2.04,Español,Secundaria,3,Informal,6490.799999999999,4595.51,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
39,Mujer,6,2.32,Español,Primaria,0,Informal,11597.34,13842.57,Rural,Propia,Adobe,1,0,0,1,1,Costa,0
63,Mujer,7,1.2,Español,Superior,12,Formal,9903.84,8340.45,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
36,Hombre,6,1.22,Español,Superior,20,Informal,3549.57,2864.94,Rural,Propia,Madera/Esteras,0,1,1,0,1,Costa,1
28,Hombre,6,2.45,Español,Primaria,20,Informal,9687.210000000001,6906.19,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
72,Mujer,4,2.83,Español,Secundaria,2,Formal,14469.27,12468.12,Rural,Alquilada,Adobe,1,0,0,0,1,Selva,0
68,Mujer,7,2.9,Español,Secundaria,18,Informal,17178.39,12425.08,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Costa,0
59,Hombre,5,2.99,Español,Secundaria,11,Informal,5267.9400000000005,5299.71,Urbana,Cedida,Ladrillo/Cemento,1,1,0,1,0,Sierra,1
18,Hombre,3,2.42,Español,Secundaria,19,Informal,11133.09,11031.84,Urbana,Alquilada,Madera/Esteras,1,1,0,1,1,Selva,0
73,Hombre,6,2.07,Español,Primaria,4,Informal,4876.7699999999995,4722.42,Rural,Alquilada,Madera/Esteras,1,1,1,0,1,Costa,0
48,Hombre,6,0.15,Español,Secundaria,5,Informal,3627.24,4280.32,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
54,Mujer,7,0.05,Español,Secundaria,0,Informal,10818.3,11545.72,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
37,Hombre,4,0.4,Español,Secundaria,21,Formal,9411.539999999999,10428.25,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Costa,0
67,Mujer,6,0.61,Español,Primaria,8,Informal,1403.76,1071.33,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,1
59,Hombre,7,0.93,Quechua,Secundaria,16,Informal,4826.28,4998.19,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Sierra,1
71,Hombre,3,2.36,Español,Ninguno,19,Informal,4510.11,3576.47,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
79,Mujer,7,1.96,Español,Secundaria,1,Informal,2910.0,3258.75,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Costa,0
21,Hombre,9,1.39,Español,Secundaria,18,Informal,5346.54,4110.74,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,1
46,Hombre,6,1.39,Español,Primaria,18,Informal,9985.289999999999,9283.19,Urbana,Cedida,Adobe,1,0,1,0,1,Costa,0
40,Mujer,6,2.28,Español,Ninguno,6,Informal,4752.33,5352.54,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
41,Hombre,8,2.4,Español,Secundaria,3,Informal,2765.67,2245.5,Urbana,Alquilada,Adobe,1,1,1,1,0,Selva,0
32,Hombre,7,0.83,Español,Ninguno,15,Desempleado,2769.96,3060.56,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,1
66,Mujer,4,1.39,Quechua,Primaria,19,Desempleado,5552.4,5393.01,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Costa,1
42,Hombre,8,1.8,Español,Ninguno,6,Informal,17299.800000000003,19578.88,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
43,Hombre,2,1.83,Español,Secundaria,15,Informal,7630.41,7561.64,Rural,Propia,Adobe,0,1,1,0,0,Costa,0
43,Hombre,4,0.94,Español,Secundaria,20,Informal,2464.5299999999997,2840.32,Rural,Propia,Ladrillo/Cemento,0,0,0,0,0,Costa,0
65,Hombre,3,1.04,Español,Secundaria,18,Informal,4779.299999999999,3762.09,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
33,Hombre,5,1.63,Español,Secundaria,15,Informal,1756.71,1933.01,Urbana,Propia,Madera/Esteras,1,0,1,0,1,Sierra,0
38,Hombre,1,0.62,Español,Secundaria,3,Informal,11462.460000000001,11021.6,Urbana,Alquilada,Adobe,0,1,1,0,1,Sierra,1
46,Hombre,6,0.98,Español,Primaria,17,Formal,4963.68,4416.7,Rural,Propia,Adobe,1,1,1,0,1,Sierra,1
37,Mujer,4,0.34,Español,Secundaria,10,Informal,3740.16,3888.96,Urbana,Cedida,Adobe,1,1,1,0,1,Sierra,1
39,Mujer,9,2.74,Español,Secundaria,3,Formal,3000.8999999999996,3023.56,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Costa,0
50,Hombre,5,0.78,Español,Ninguno,7,Informal,4818.6,5324.24,Urbana,Propia,Adobe,1,0,0,1,0,Sierra,1
32,Hombre,7,0.89,Español,Superior,5,Formal,25808.25,18453.04,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,0
30,Hombre,6,2.98,Español,Primaria,21,Desempleado,10733.16,12274.04,Rural,Propia,Madera/Esteras,0,0,1,0,1,Costa,0
22,Mujer,7,2.5,Español,Secundaria,7,Formal,872.1299999999999,708.25,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,1
62,Hombre,4,1.19,Español,Superior,10,Formal,4060.41,4153.89,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
78,Hombre,6,0.37,Español,Primaria,8,Informal,5066.97,4467.3,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
52,Hombre,5,1.15,Español,Primaria,1,Informal,4041.54,3680.83,Urbana,Cedida,Adobe,1,0,1,0,1,Costa,1
48,Hombre,8,0.82,Español,Primaria,15,Informal,9684.78,7402.95,Urbana,Propia,Adobe,1,0,0,1,0,Sierra,0
69,Hombre,3,1.47,Español,Primaria,20,Informal,5396.07,3782.64,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
38,Mujer,9,1.55,Quechua,Secundaria,20,Informal,1709.22,1275.26,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
28,Hombre,1,2.01,Español,Secundaria,2,Desempleado,12773.939999999999,15279.97,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,0
19,Hombre,7,0.22,Español,Superior,0,Informal,6847.32,6287.44,Rural,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Costa,1
50,Hombre,7,0.73,Español,Secundaria,20,Formal,28073.159999999996,31009.22,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Selva,0
58,Hombre,7,0.13,Español,Secundaria,7,Formal,7968.8099999999995,9313.72,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
72,Hombre,9,0.17,Quechua,Superior,3,Informal,2681.73,2219.54,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,0
74,Mujer,4,1.69,Español,Ninguno,4,Formal,17373.6,18992.74,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
66,Hombre,1,0.83,Español,Superior,20,Informal,6488.91,6897.3,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
57,Hombre,9,1.23,Español,Primaria,15,Desempleado,1393.8600000000001,1464.4,Urbana,Cedida,Adobe,1,0,1,0,0,Costa,0
27,Mujer,7,0.54,Quechua,Primaria,10,Informal,11222.55,11024.02,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Sierra,1
74,Hombre,1,2.92,Español,Secundaria,19,Informal,1910.19,1979.52,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
30,Hombre,9,2.03,Español,Secundaria,11,Informal,11071.2,10296.88,Rural,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,1
71,Hombre,8,2.46,Español,Superior,7,Formal,2399.25,1974.65,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
27,Hombre,2,0.44,Español,Ninguno,3,Informal,17700.09,14628.06,Urbana,Cedida,Adobe,1,1,1,1,0,Costa,0
41,Hombre,2,0.47,Español,Secundaria,20,Formal,9703.710000000001,10196.2,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Sierra,0
33,Hombre,2,1.4,Quechua,Ninguno,17,Informal,16090.380000000001,12695.84,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
48,Hombre,8,1.14,Español,Primaria,8,Formal,2013.12,1741.41,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
21,Mujer,4,1.7,Aymara,Secundaria,19,Desempleado,8649.78,7390.02,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
47,Hombre,5,2.87,Español,Secundaria,0,Formal,4470.0599999999995,5239.43,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
47,Hombre,7,1.76,Español,Primaria,18,Informal,7159.950000000001,8452.97,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Sierra,1
66,Mujer,6,0.44,Español,Secundaria,21,Informal,4541.64,4419.16,Urbana,Cedida,Ladrillo/Cemento,1,0,0,1,1,Costa,0
51,Mujer,9,1.5,Quechua,Secundaria,7,Informal,2867.4900000000002,3421.5,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
48,Mujer,2,2.0,Quechua,Secundaria,12,Informal,3514.29,3765.84,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
18,Hombre,7,2.78,Español,Primaria,5,Informal,4734.6,4121.51,Urbana,Propia,Adobe,1,1,1,0,0,Costa,1
77,Mujer,5,2.82,Español,Primaria,20,Informal,2237.1000000000004,1731.86,Urbana,Alquilada,Ladrillo/Cemento,0,1,0,0,1,Selva,0
29,Hombre,2,1.79,Español,Primaria,10,Informal,2860.5299999999997,2804.85,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
69,Hombre,5,0.09,Español,Primaria,19,Informal,6619.469999999999,4723.41,Rural,Alquilada,Adobe,0,0,1,0,1,Costa,1
23,Mujer,6,2.1,Español,Primaria,2,Informal,14387.400000000001,11515.76,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
32,Hombre,5,1.04,Español,Superior,12,Informal,16074.54,15534.71,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
48,Mujer,6,2.87,Quechua,Primaria,21,Desempleado,2750.13,2418.34,Urbana,Propia,Adobe,0,1,1,0,0,Costa,1
18,Hombre,5,1.76,Español,Secundaria,18,Informal,4323.4800000000005,4105.19,Urbana,Propia,Madera/Esteras,0,1,1,0,0,Sierra,1
54,Mujer,4,0.46,Español,Secundaria,8,Informal,4767.4800000000005,3550.41,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
41,Mujer,1,0.43,Quechua,Secundaria,1,Desempleado,4874.82,3434.44,Urbana,Propia,Adobe,1,0,0,0,0,Costa,0
26,Hombre,9,2.14,Español,Secundaria,13,Informal,9590.369999999999,8569.96,Urbana,Propia,Madera/Esteras,0,1,1,1,1,Selva,0
76,Hombre,7,0.56,Español,Superior,9,Informal,1788.63,1326.07,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
78,Mujer,4,2.24,Español,Ninguno,14,Informal,1077.93,903.7,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
69,Hombre,5,2.08,Quechua,Primaria,17,Informal,8018.1900000000005,6483.16,Rural,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Costa,1
73,Hombre,3,2.13,Español,Primaria,5,Informal,7360.349999999999,6135.53,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
60,Hombre,3,0.37,Español,Secundaria,13,Informal,7038.39,7827.72,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
26,Hombre,2,1.21,Quechua,Superior,8,Informal,4312.62,3837.59,Urbana,Alquilada,Adobe,1,1,1,0,0,Costa,0
63,Hombre,3,0.43,Español,Primaria,4,Formal,4598.49,4367.81,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Costa,0
41,Mujer,2,2.19,Español,Superior,7,Informal,2552.55,2197.88,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
29,Hombre,6,0.66,Quechua,Primaria,0,Informal,3363.99,3712.77,Urbana,Cedida,Madera/Esteras,1,1,1,1,1,Selva,1
38,Hombre,7,0.76,Aymara,Primaria,7,Formal,2721.21,2824.75,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
27,Mujer,9,0.63,Español,Superior,19,Informal,1145.85,1296.41,Rural,Propia,Adobe,1,1,1,0,1,Selva,1
77,Hombre,5,0.25,Español,Ninguno,18,Informal,3280.0199999999995,2627.23,Urbana,Propia,Ladrillo/Cemento,1,0,0,1,0,Sierra,0
21,Hombre,3,2.36,Español,Secundaria,20,Formal,1640.52,1244.12,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
46,Mujer,3,1.12,Quechua,Superior,13,Informal,3071.4900000000002,3075.47,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
22,Hombre,2,2.84,Quechua,Primaria,9,Informal,2899.68,2285.98,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
29,Hombre,2,2.29,Español,Secundaria,2,Formal,6508.5599999999995,4654.49,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
18,Hombre,8,1.64,Español,Primaria,19,Formal,6996.27,7399.28,Rural,Cedida,Madera/Esteras,1,0,1,0,1,Selva,0
59,Mujer,9,1.83,Quechua,Secundaria,7,Informal,3565.5,3659.69,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Costa,1
73,Hombre,4,1.53,Quechua,Primaria,17,Informal,9337.26,9653.59,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
32,Hombre,3,2.03,Quechua,Secundaria,17,Informal,31243.68,26460.53,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
52,Hombre,1,1.16,Español,Secundaria,15,Informal,6067.11,5672.69,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
55,Mujer,8,0.37,Español,Superior,19,Informal,5044.89,5063.95,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
23,Mujer,5,1.17,Quechua,Secundaria,12,Desempleado,4559.1,4484.6,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,0,Sierra,1
